text,label,source
"Yo carlos, a few friends are already asking me about you, you working at all this weekend?",0,sms_legacy
"Dear customer, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: customer service, connection, upgrade, support team, technical support

Compliance Team,
Jamie Nguyen",1,phishing
"Attention, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: repair, trojan, spyware, support team, network admin

Security Team,
Riley Martinez",1,phishing
"Awesome, think we can get an 8th at usf some time tonight?",0,sms
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0,sms
"Hi there, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: repair, help desk, connection

IT Desk,
Morgan Patel",1,phishing
"Notice, this is the irs accounts team. There are policy violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: adobe human resources microsoft

Sincerely,
Avery Khan",1,phishing
"Dear customer, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: log in, recover account, reset, access code

Compliance Team,
Avery Lee",1,phishing
I told your number to gautham..,0,sms
"Subject: Conference registration

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Alex Garcia",0,phishing
At 7 we will go ok na.,0,sms
... Are you in the pub?,0,sms_legacy
"Hi there, this is the amazon accounts team. There are policy concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: agency human resources twitter lawyer president

Security Team,
Alex Wong",1,phishing
"Hi there, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: click here, notice, auto-generated, warning

Sincerely,
Casey Kim",1,phishing
Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,0,sms_legacy
Takin a shower now but yeah I'll leave when I'm done,0,sms
3. You have received your mobile content. Enjoy,1,sms_legacy
Really? I crashed out cuddled on my sofa.,0,sms_legacy
Well thats nice. Too bad i cant eat it,0,sms_legacy
"Dear user, your profile has been restricted. Use the secure link to reset password and restore access. Enter your 2FA code to continue.

Keywords: reset username

Sincerely,
Jamie Nguyen",1,phishing
"Subject: Training session notes

Sharing the revised documentation with examples. The new endpoints are described in section two.

I'll share the slides later today.

Best,
Sam Martinez",0,phishing
Are we doing the norm tomorrow? I finish just a 4.15 cos of st tests. Need to sort library stuff out at some point tomo - got letter from today - access til end march so i better get move on!,0,sms_legacy
Thanks for understanding. I've been trying to tell sura that.,0,sms
"Dear customer, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: pin, signin, two factor, authentication, password, access code

Account Services,
Avery Kim",1,phishing
S but not able to sleep.,0,sms
Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,0,sms_legacy
"Subject: Team lunch planning

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

Thanks for reviewing the document.

Best,
Cameron Martinez",0,phishing
Infact happy new year. How are you where are you when are we seeing,0,sms_legacy
HI ITS KATE CAN U GIVE ME A RING ASAP XXX,0,sms_legacy
"Attention, final warning. Failure to respond will terminate your account. Immediate action is required to avoid penalty. Your case will be referred to court if unresolved.

Keywords: prison violation restrict warrant

Risk Operations,
Casey Nguyen",1,phishing
"Dear customer, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: confidential, attachment, tell friends, redirect, spread

IT Desk,
Taylor Khan",1,phishing
"Subject: Performance feedback

Quick reminder about the training session tomorrow. The materials are in the shared drive.

Feel free to add notes before we meet.

Best,
Sam Brown",0,phishing
"Account holder, congratulations! You are the selected recipient of a reward. To redeem your gift of €5,000, please provide your credit card to process the total. This deal is limited time.

Keywords: fee transfer

Security Team,
Avery Khan",1,phishing
Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,0,sms
Oops. 4 got that bit.,0,sms_legacy
"Subject: Performance feedback

Good morning, the updated agenda for next week is included below. Please check your items and add comments.

I'll share the slides later today.

Best,
Sam Wong",0,phishing
"Account holder, this is the paypal compliance team. There are policy concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: cia fbi chairman amazon

Security Team,
Alex Kim",1,phishing
"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",0,sms_legacy
"Subject: Meeting follow-up

Thanks for your help on the analysis. I've pushed the changes and left comments in the PR for clarity.

Feel free to add notes before we meet.

Best,
Riley Lee",0,phishing
Thats cool princess! I will cover your face in hot sticky cum :),0,sms_legacy
"Dear customer, this is the google security team. There are policy concerns on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a suspension.

Keywords: confidential zoom social security mcafee adobe

Security Team,
Sam Lee",1,phishing
Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,0,sms
Yup i shd haf ard 10 pages if i add figures... ÌÏ all got how many pages?,0,sms
"Yo, the game almost over? Want to go to walmart soon",0,sms_legacy
"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",0,sms
"Account holder, final warning. Failure to respond will hold your account. Immediate action is required to avoid fine. Your case will be referred to court if unresolved.

Keywords: prison action required court cease block

Regards,
Morgan Singh",1,phishing
